tx_hash,total_score,high_velocity,large_transfer,structuring,multi_hop,is_alert
8af48f89fdd017ed6f432681d63b7406718e5079f2a8aae9378e0c902c4e5fdc,25.0,25.0,0.0,0.0,0.0,False
8af56bdfb4f8bb6a2c74ee9963081964ff2a7bbf9f70fe1df1b29cf6b0f22fd8,60.0,25.0,0.0,35.0,0.0,True
8af687b0e3eb134a4e5f2a56e7cecb7ac045c0b26f5b23388ba006e6e55be713,60.0,25.0,0.0,35.0,0.0,True
8af9c22993e922b1042c2e713bea9de2fe3e60744a48fe53b5c6d2f407448d97,60.0,25.0,0.0,35.0,0.0,True
8afa9e0a758d556e60d6c9d56b1339e75c2ae42e087f5ff7097c6babdf0e27ab,60.0,25.0,0.0,35.0,0.0,True
8afaa881bd17c92a849c4f92bfcc574fb0e6c06dd0fe1e6db6874f21364e6157,60.0,25.0,0.0,35.0,0.0,True
8afdb4bcf7d63e73efbf0134d9beaf6162df8af240f4ecd6e5e247755a867b4b,60.0,25.0,0.0,35.0,0.0,True
8afef23ca9d02bd1a1fbc887718311561e9e481434c590fd8de4e1297aef4352,60.0,25.0,0.0,35.0,0.0,True
8b0694c04f092af8eb8240db13cdaec826554b9000f3cdd830b963d877ed2aa4,35.0,0.0,0.0,35.0,0.0,False
8b0b6b1dd1e8e14902ec93f1db3a644398831c0b2d9d6a900388cee12a012611,60.0,25.0,0.0,35.0,0.0,True
8b0c15eb264d3c697ae67a8a341f1d5122df133c73d5fab961b627398e93718b,35.0,0.0,0.0,35.0,0.0,False
8b0c4679c630db839d68ce85b16d40b7bdb96c2312c7cad08d1cd3041d620392,60.0,25.0,0.0,35.0,0.0,True
8b0d64fe376445560b36ddf27da7ae4c64465b751a6fb508c84e954275e56b12,60.0,25.0,0.0,35.0,0.0,True
8b0da1edd9dfe79e7b95a58314ccdcaa745e4127d650f49c4334cbbd454b1ec9,35.0,0.0,0.0,35.0,0.0,False
8b105413a68ccecd60083c0ae6ee2614e4848abfb007902f95459a1631165d5c,35.0,0.0,0.0,35.0,0.0,False
8b1148f78ec387bd7d17fb9be5c447f56ca9a738a63d629585b254f6240d7a80,60.0,25.0,0.0,35.0,0.0,True
8b12b5361a00e9aba3d9fb5e1f283f3ee001ec49fb338bec6e4e80dc5cde0ab8,60.0,25.0,0.0,35.0,0.0,True
8b13985107c5b5aa47d15bbbb54464cea96084a409fef8c0084c33fb45d95f19,60.0,25.0,0.0,35.0,0.0,True
8b14bcf2303950eeb14eff18c8f5f79a371d721c85956db62ffb2166b1594d27,60.0,25.0,0.0,35.0,0.0,True
8b170fbb77eaa89b38b2ff9a21630ccfc6707f8fa8e7fc7768a12a4d7f126aa2,60.0,25.0,0.0,35.0,0.0,True
8b199cfbacb521948933b167cf877275957b0089e347344dd000a053719fde8c,35.0,0.0,0.0,35.0,0.0,False
8b1a55baaee496368f50984d44475d786dcac142ad373832632bd30f70d71109,60.0,25.0,0.0,35.0,0.0,True
8b1cd22ed6f4ea5796a155e7c2c4a11322b7870b74c0a5dd2458fef9084e87c2,60.0,25.0,0.0,35.0,0.0,True
8b1d5b1527ab270e1a1b843707928b09aaf7e36775fcc268c54126e0bb3ffa13,60.0,25.0,0.0,35.0,0.0,True
8b1e9301b1d3d5beaa42a49ed8951d9a2d5f7c2bfc5056f45c8aced6d7cd5846,60.0,25.0,0.0,35.0,0.0,True
8b1f84fe7cb71dc0686a3b478f1e36105b901eee9a50ca874dfcf17dd5ce38d0,60.0,25.0,0.0,35.0,0.0,True
8b2148a331a21cff90b99103ca1c4ed872c9311b164aff5a7ea07cedea45c5d5,60.0,25.0,0.0,35.0,0.0,True
8b230e914fb84be42ef805c32491f508dd08637d9c0f898bd2508cc4a2f2bb0b,60.0,25.0,0.0,35.0,0.0,True
8b239a61c71641fd342c66e34c385b12c42f9ea03426a2e6e540fd4600111063,60.0,25.0,0.0,35.0,0.0,True
8b2488416d1ce9fc0d432d602385e898b559750ea7d02bb1aecafdf74d3379de,60.0,25.0,0.0,35.0,0.0,True
8b280b61ab0a6961e74203eead42fa28796a817a3f2e42ea5c90f82e23368927,60.0,25.0,0.0,35.0,0.0,True
8b28e1eefecaa68c84f3d8d6c93f8967d31a88e44a61e82b2d41b04349a3e19f,60.0,25.0,0.0,35.0,0.0,True
8b2be6cd5d26b627ff2afe457d38fcfdf9f460a926a66bfe5443990b9f423365,60.0,25.0,0.0,35.0,0.0,True
8b2d153d7fa78660dfedd664e2eee16326de055a1156b6b72b33b1a93bb8106d,35.0,0.0,0.0,35.0,0.0,False
8b2d73f114dcd307bf42f7d2182cd8bac35ce2744540039918f1fde31e215557,60.0,25.0,0.0,35.0,0.0,True
8b2e3d5ce226bf2e04309602e59809e17826d42744f70a90ea9a31ddd2ab7cf6,40.0,0.0,40.0,0.0,0.0,False
8b2ff313e8b5ed977ae896920f861183435aa30a60f89ace2171ffbbe1ef1d1d,60.0,25.0,0.0,35.0,0.0,True
8b308189c9040a8e3d4d4b328def39a7427053f201b9bbedc681678b2721a4c8,60.0,25.0,0.0,35.0,0.0,True
8b316c2a9a712599d711480c7f3146e723c1da2be34c7056b31598793f46e4b6,60.0,25.0,0.0,35.0,0.0,True
8b323e9348755081bdf87aa3921312333fdc53ad6995cfde8ca6d7171ab6bd55,60.0,25.0,0.0,35.0,0.0,True
8b343e217a55678463f8dd5fbf3bd21eef4e3c93fb209497a6981cd333a67eff,40.0,0.0,40.0,0.0,0.0,False
8b34b7b8798c70cc2fa7ed48bdc6f9fa27122d11cf991844769106f2f6c36e87,60.0,25.0,0.0,35.0,0.0,True
8b36bcebe22b6c17b8f8dff003895cd015548796178859be2ae5c7c668ad6cb6,65.0,25.0,40.0,0.0,0.0,True
8b3744742e031a6818297afa1095d3532727eefe0eb12956eceb4f7fbacc4805,60.0,25.0,0.0,35.0,0.0,True
8b3cfda3928a282bf5349bd0d78f3a126dd9625c04f988ead075b15968b02a86,60.0,25.0,0.0,35.0,0.0,True
8b3d7faa70fe3a6c81e8596d03ab529f2c1022b9e8f77610cada07e111f1b3c5,60.0,25.0,0.0,35.0,0.0,True
8b3ef5d59000520e1c44717e96f0163cc2a2d4c3ba3d2f4452339411d41eb9eb,60.0,25.0,0.0,35.0,0.0,True
8b3f6f084f623d04ee8ec5538afe95a121ed1907a24c0271f2f5074284f75d2f,35.0,0.0,0.0,35.0,0.0,False
8b41ebb187028755778ae253e11baee173526dcf2b1e90da64f577badf2da58e,60.0,25.0,0.0,35.0,0.0,True
8b437e6698c5b80044ba613c76a9b3e829391e7ee85507ca031fe375f4578be4,60.0,25.0,0.0,35.0,0.0,True
8b466b9d327d7e4b3b5dc201e915c4eaaecf5bac4e3b01aff3e3ef86ee178159,65.0,25.0,40.0,0.0,0.0,True
8b49e4a6bdba1c2ae83eb473fad8579595614302e79b5d73772a22e91c69e49f,35.0,0.0,0.0,35.0,0.0,False
8b4b7af03cec78b149a0ca7a694549b86dc0698594d2c22892dfc8b1af3ea3a2,60.0,25.0,0.0,35.0,0.0,True
8b4d51df835411ad9e4446e5f4486ba2f29b82a64a6cc8cea1481b3c0f86c1ad,60.0,25.0,0.0,35.0,0.0,True
8b50292b6c465fc735d83269c29940050c7f69e4dca66b1bb6210f945c9fa671,35.0,0.0,0.0,35.0,0.0,False
8b52b7df134b7c3ba9163328fccbe4d4375c076ff5d119fc9cd692690ff36012,60.0,25.0,0.0,35.0,0.0,True
8b535fccbb3a699681fd7ddc999f640ef5e95679bf4fc5a6065c9497b8bbd674,60.0,25.0,0.0,35.0,0.0,True
8b5419f73da4705089fe920d633cfc38f3107bceb4e30e707841558cf2b4874b,65.0,25.0,40.0,0.0,0.0,True
8b55b70c23eb0ea3e7d94f3e294450d62897e42ddc38eec67b01f9e678148f51,60.0,25.0,0.0,35.0,0.0,True
8b56dc2e0c28160ec89789d3d224ba89159e38064c363f78195c72481dfb32e8,60.0,25.0,0.0,35.0,0.0,True
8b5a3b47e26c1f74c0556778ad4a17614cb9942d98ee6a68102f6c14800d6439,35.0,0.0,0.0,35.0,0.0,False
8b5bb99903e006459aac2192841dc7db0574535e9b80f5580748e6e9498e4745,60.0,25.0,0.0,35.0,0.0,True
8b646c84d1ca3223579bf6f4fc02087a762c428ad1c5141eaebdef3e47d291b8,25.0,25.0,0.0,0.0,0.0,False
8b64f46706df0977c92e6fb82421f8d167560673c24ec107b33e62a769babdbc,35.0,0.0,0.0,35.0,0.0,False
8b66398d5d22af1be95811cc7b83f11dec1388fbadb315b032d30c328d417a27,35.0,0.0,0.0,35.0,0.0,False
8b675bb02b76df7aa0751f20dfffe65924337176c91e6874da997c2879da26ea,60.0,25.0,0.0,35.0,0.0,True
8b686d6a9a3003522d4ed857e81ceb556010b9c7397a99e472fc45ae14e80975,60.0,25.0,0.0,35.0,0.0,True
8b69cdc69a9327ffe84c29fba77b7baac8847919874a65f74f38026c8c1a4ddc,60.0,25.0,0.0,35.0,0.0,True
8b6b3a7d241ecc84eb6593c642d75073a44c1cf3bc35f43d406291401fea951f,60.0,25.0,0.0,35.0,0.0,True
8b6bc86dd2e80e43b26fdf679c9a46a7ead7d4e507f89bdc03a447c8f4539433,60.0,25.0,0.0,35.0,0.0,True
8b6be3ef2dfdf0ec35682eb8dd2e5955e842621b18732a0f0427e5ffa0e1230d,60.0,25.0,0.0,35.0,0.0,True
8b6d808dd9a7359a7187cac7621d172453bb7cffd046b904041963d380cdaf44,60.0,25.0,0.0,35.0,0.0,True
8b71b1d4aabf81d9c3782078fc04774459a64398e7ebdc1e607bd8056958a413,60.0,25.0,0.0,35.0,0.0,True
8b730c88c9c3846e23d5eddffff105fba8bedc19576728efa099410cfd9658b3,35.0,0.0,0.0,35.0,0.0,False
8b7354da3b7b27758a88125a51bb4c11c9b8e4671b01aa7f89b7eb9a6317789f,60.0,25.0,0.0,35.0,0.0,True
8b76392f898b02ec190235cd50011b4d8c79e75fbbe130ebf0c7882048df6a40,35.0,0.0,0.0,35.0,0.0,False
8b7c1a355bc650762f418b4d7911a4aec27969b738d95b16db1e16229cab1ac2,60.0,25.0,0.0,35.0,0.0,True
8b7d9724da676b1fa1ddd32bad04f64a385cbf24dd922fba154bfa9ec9b533c7,60.0,25.0,0.0,35.0,0.0,True
8b7f617d05f633ed284ca0560cefc99d649df965f81a925f0772694d836165dd,60.0,25.0,0.0,35.0,0.0,True
8b817b53da27ea0ff0acf6e1ee7a16e77e6a5c5b1aad16ad909b966afbf00ac2,65.0,25.0,40.0,0.0,0.0,True
8b81bdc7bcd0c0184e2ef4d2bc5903ac3f0b26d057c09ad3eb82006a778ec33f,35.0,0.0,0.0,35.0,0.0,False
8b82d69bafccc011f7bf45897154c214b05bd23e213ef4ed0575bf8fc29d7797,60.0,25.0,0.0,35.0,0.0,True
8b84c3a355e13fa5c73017d6d2011a379d0d7dbb8ad4d3692ecedca2da7f8008,60.0,25.0,0.0,35.0,0.0,True
8b8b392c304db330c62afa0136d2a52289a704999f09e9ab20fdc649b389256d,60.0,25.0,0.0,35.0,0.0,True
8b8bdcbc982c13cbd5b4655e6750891072efeb4264cc5f6828c08cba7bb16d35,35.0,0.0,0.0,35.0,0.0,False
8b8d3a9ba61de5320ba9385d11689e6c5e1e09032be3d0612cce933c532a0846,60.0,25.0,0.0,35.0,0.0,True
8b8f889394a5172e5c924cacb44074667afb3bdf9c737dd719d65701b4f5d4c8,40.0,0.0,40.0,0.0,0.0,False
8b9125230af5d2c1ca2fe491f880b60f3c52e06ca0fcb8ae35f5855c98dcaac6,60.0,25.0,0.0,35.0,0.0,True
8b916a5f567b907d16cc85ee06f515c6539f876d88f41db94462c098a4a54119,60.0,25.0,0.0,35.0,0.0,True
8b933a4f5ba13141e517892fd9e3b08850711864701c573c58df0d28ea7b3580,40.0,0.0,40.0,0.0,0.0,False
8b94a87177e6105e4ceafa079a268149478e72a47c08c920c25421f54a62286f,60.0,25.0,0.0,35.0,0.0,True
8b94aea44d328eab97060f5435ea9603ee39ea4a9f1f0a72e4921879f6240cbe,60.0,25.0,0.0,35.0,0.0,True
8b94cc0db2c29d51b42d82e43932fd7b634f5d60ce13f07820c2532638f6d6c1,60.0,25.0,0.0,35.0,0.0,True
8b96416f6214adb4d299c4664cfd23c1e090ce9c4ed5c9f31cabc0626b5dce1d,60.0,25.0,0.0,35.0,0.0,True
8b96d1151cfb7042b764cbb49f0a931d3cd2f57fae860d58639e90545cbb16d0,35.0,0.0,0.0,35.0,0.0,False
8b9b988726db40af3270839115a73ed6102f8fd69531145f8dc6158bdc2a5052,60.0,25.0,0.0,35.0,0.0,True
8b9c3792c3a29a0698868fa7d11665ff258a357344c738c1f1417340acfaa2ad,60.0,25.0,0.0,35.0,0.0,True
8b9eb60de8f6fbe7ae0e5a8d9fae0dc59713f1399105e0e5aae03fc329a8e9a7,40.0,0.0,40.0,0.0,0.0,False
8b9f2e203fd4ef744f64b79f7d037e6cbbe7db89e23946292f686bfa3cb42b51,60.0,25.0,0.0,35.0,0.0,True
8ba0082ddf16d72362f99592c6766d0077262215d0f1422bc85f67e1dd688573,60.0,25.0,0.0,35.0,0.0,True
8ba06e64365958f357de0dffa03bb5adb10d132c898853d80323ab2268ac593b,35.0,0.0,0.0,35.0,0.0,False
8ba2d9ce097c7a382363d81733224b5314cb4beca0fcd3d2bbdc8c11fce8d203,35.0,0.0,0.0,35.0,0.0,False
8ba424a0d12d8d2a154e41afc428c3ff7668a09a8c3526dacb6d8593ae8972ed,60.0,25.0,0.0,35.0,0.0,True
8ba4a0757f192223c86554b26ef6773d56f8ef943af5e0a88ddc05a3c4ad2af6,25.0,25.0,0.0,0.0,0.0,False
8ba747749a648e1f49d3c64cabaed85bca487658c1078c4f459aeda02d2624ee,60.0,25.0,0.0,35.0,0.0,True
8ba75ac7c2ad0b1a3e8aa910b4de0acf48e7d551886809fe61e11a23e2fe9517,60.0,25.0,0.0,35.0,0.0,True
8ba7c11c1e42d68bf092acf3df923649fc32c0b1f2f77c12af49908f8ed3b9cb,40.0,0.0,40.0,0.0,0.0,False
8ba84e6d05cf2f42a4f8133356f4ede6896fe8aa12f124ad4f5da2a267dd6e94,60.0,25.0,0.0,35.0,0.0,True
8ba931daab9947e1438d11f0ff35ebcde913edf0b822a7963bd03de40b027820,60.0,25.0,0.0,35.0,0.0,True
8ba939782897b97ab4401c8a21665b8ac3e55e89191a4dc39367f3ac40fefca2,60.0,25.0,0.0,35.0,0.0,True
8bac0876211c952900ae5ca83621cad318c7de39d7409431ae1a87661fcfe47e,40.0,0.0,40.0,0.0,0.0,False
8bac2bf5d01efba2e6244ce1d6dda5082f4dda11de9322716bce289e68147be3,35.0,0.0,0.0,35.0,0.0,False
8bad950bf9491fce33301418aaaf340cd7f19f0dc9ec7a0b5c884590faad6543,60.0,25.0,0.0,35.0,0.0,True
8baf487e247b176ddaea30fb965e3e891ae7af91dafdcd0b546e0926ffa1e96f,65.0,25.0,40.0,0.0,0.0,True
8bafb6f2e3558a47e6e3a2bf205b622358dbbcddb2d5d8b47f92b335c5487183,60.0,25.0,0.0,35.0,0.0,True
8bb0ef4d485ca327d81c2e469c74aadbdfedce55d4ab9243ba2fda580ca1fcac,35.0,0.0,0.0,35.0,0.0,False
8bb0fa11244544db6fd0879dafb922a47edeca900f3abf7ed3ff714c49f676f4,60.0,25.0,0.0,35.0,0.0,True
8bb16e1e507c7ac6396e6ca5d52e616c002cd87af139de7da14e7a856d561bac,60.0,25.0,0.0,35.0,0.0,True
8bb3bc43355d492015ea9db801b844af84df9e59841118ee9810027160f91ec6,60.0,25.0,0.0,35.0,0.0,True
8bb776987e270afea63756143f7280f48df5f6118e3f21f29ac952599d1be627,60.0,25.0,0.0,35.0,0.0,True
8bb7fdd81e86a7999801b10304370988c3808e5801cb0d37d459f73414c9ea32,60.0,25.0,0.0,35.0,0.0,True
8bb9de2bb7186ba18217c88ed4ea4fb70a48979a18a89b38fff2346e9ed83a30,60.0,25.0,0.0,35.0,0.0,True
8bbad24cf508b04edd878608ea150ae5858878923098f661b788814367e75e0c,60.0,25.0,0.0,35.0,0.0,True
8bbb6ee1e6423c6244675aa339f8d73feb569d15d00b6c12710a6e9edce4b6ae,60.0,25.0,0.0,35.0,0.0,True
8bbe85db7fcbed7955aac7515dee980dcc9e7f40876f9dc40bc790a6f89d8273,60.0,25.0,0.0,35.0,0.0,True
8bbef444fa22f410f2d6601db862ce53ca841afdfd2c0cd8ee93de28d1d01120,60.0,25.0,0.0,35.0,0.0,True
8bbf277a8566656c1c7d68380b645b7709af379ab66b9ae028794ea5f3046677,60.0,25.0,0.0,35.0,0.0,True
8bc092ea5ca9224c8771a0980d84cec558426c673bcd4ddfdb598a0febe956f4,60.0,25.0,0.0,35.0,0.0,True
8bc41902b87d902b59685f94842aeabadfdd9006b9d94d6132a1ae587767bad4,60.0,25.0,0.0,35.0,0.0,True
8bc54c69b4a2f5ce6a1ab660a68617d8ade05653f153f73bb722b1ca3425f549,60.0,25.0,0.0,35.0,0.0,True
8bc67459613f60ab3f03fbdc7649104b71b0c36aad49d9ac7647c3cd45011cca,60.0,25.0,0.0,35.0,0.0,True
8bc7ed0f6a303f20fd224af1b010927a37f83dc019b1c401b39f935c67507d39,60.0,25.0,0.0,35.0,0.0,True
8bc815993442f9add24362413ee12f10a72075c3b905f532d10b5b07a468287c,60.0,25.0,0.0,35.0,0.0,True
8bc88cb75f6d5b0398fe6992e96b0b3d8f5b60a5e8569f63446cc5191115cb8a,60.0,25.0,0.0,35.0,0.0,True
8bc99c0592ac1fdb2751b500653246b6b719d603ee413e11c094e56be0f246e9,60.0,25.0,0.0,35.0,0.0,True
8bca0149f145d2dd8d448b0cb134b68e571696bb4c5b10a7a950ffd70cd7c7be,35.0,0.0,0.0,35.0,0.0,False
8bcb6f054fd827bc39e432ef1dc67cb69b9437cf2a6522fd0b57456628fbac59,60.0,25.0,0.0,35.0,0.0,True
8bccaf9d4769d9520fa5f53cfe343a56f65d5eef9335783970a58ae867db9e12,35.0,0.0,0.0,35.0,0.0,False
8bcccdaa9d5bed6bb59cf9087add2213561e7914521dcce4e893703fdd0b2c7c,40.0,0.0,40.0,0.0,0.0,False
8bce4a049dbad0e683abb653bab85e084fe6e64682329e3f2008e85de6c90b77,35.0,0.0,0.0,35.0,0.0,False
8bcf4b57ecac371ff4517b0311b342725d7f64d6017a4e51594f29e5b3fcf6fd,35.0,0.0,0.0,35.0,0.0,False
8bd30f6a422570c33d9b92060edc0424e59f38e759a576ea4c81c95f7bc8e602,60.0,25.0,0.0,35.0,0.0,True
8bd412f0295a33fd6227fedadcd31049cfe4ca614e75cf7f44a177bd91194c3a,60.0,25.0,0.0,35.0,0.0,True
8bd42969c688c4e541c3a45ad6fd2d1a9f241f9b0810b18e230625bcf6930abb,60.0,25.0,0.0,35.0,0.0,True
8bd4dc176fcf8b1d0bc2b2ade7e0f957f438c177446e0f665365d33427705cdb,60.0,25.0,0.0,35.0,0.0,True
8bd54d0d53a067afab22e4c88323c9e63dd56035e7960783fd732735476d00db,60.0,25.0,0.0,35.0,0.0,True
8bd6813c93d132a3a18e0a561e63b2b5e62dfc6674f96a551592644a7eed6fec,60.0,25.0,0.0,35.0,0.0,True
8bd6a5d96786673aa380ab2fa6ed8f3e9cf6c1d1d88784382ad2060f0bf2b73a,60.0,25.0,0.0,35.0,0.0,True
8bd7e42d94cd156d5766a844c75de89fa45eb820ab2c7c59f1f0342407e8568c,60.0,25.0,0.0,35.0,0.0,True
8bd983000b5663728f5bb8661ba84db2116ca40d29800b03ade5171ea1145782,25.0,25.0,0.0,0.0,0.0,False
8bd992ae34fa724b8cbba82c3e916f5122a064d9b99832a31abc5027ba4a1c6d,60.0,25.0,0.0,35.0,0.0,True
8bd9a9622490390c1b29666902414d55c9afdb89d04634b01212854a2c60c7c5,60.0,25.0,0.0,35.0,0.0,True
8bda240d62324cf588c72b6651996984e1a4ea5886d77f8177d836cc5e66b1c6,60.0,25.0,0.0,35.0,0.0,True
8bdb166518eb654c6d789fad24f1af57e60978ec2f85733cd5f46d00eab2f031,60.0,25.0,0.0,35.0,0.0,True
8bdc57dbd4dd82d9c1b0a08fa2ae402875de4476b61495e46bf6175ff4e904fa,60.0,25.0,0.0,35.0,0.0,True
8bdd504dbfcd0feba81d037edbd85a6017a7bf31b4bd3708c9c90a49d016a5c6,60.0,25.0,0.0,35.0,0.0,True
8bdddc9537e8f5bb553df65e98a6cca30d5a59255852ca1cc949191a9f87f9c2,35.0,0.0,0.0,35.0,0.0,False
8be3d9ffddab5340d1f9ce2aa11781af7552b8a8eb8433ffad6747ea4578cd16,35.0,0.0,0.0,35.0,0.0,False
8be4612a80e367c6e49135b547f5be0b1f61a1a89987fca787cf899245738416,60.0,25.0,0.0,35.0,0.0,True
8be68c78e7a7c8b076480ea7902f929c735f29e9c4c782f191864a51f1c03b18,60.0,25.0,0.0,35.0,0.0,True
8be8587189df10089a6d91619530e1dad3c3775715e485cc6b1d977680aa10de,60.0,25.0,0.0,35.0,0.0,True
8be9139399f662eace0a27aee1a2e28f58f4b08e8037180c677a98cb9ba0ad33,60.0,25.0,0.0,35.0,0.0,True
8beae31f40d52bbc22fc171fa14cd89f27b6a6b7bbe6729aefb4e354fe0cb125,40.0,0.0,40.0,0.0,0.0,False
8bebeb3d5ddac070b2f614c688f3dd4d44a19d86f8d403375c87683a44aca072,60.0,25.0,0.0,35.0,0.0,True
8befd920c2aaceff3ead539e9cd9094cbb1c36061454ebe65e35552fd89b5984,60.0,25.0,0.0,35.0,0.0,True
8bf01d8f67746a8726e5d866d7256e01a09c5bc7b76bff831421d64a584ef796,60.0,25.0,0.0,35.0,0.0,True
8bf03960db3c24b57c0cfefbd92856736671cb1dcea535bbc09bb9ed36e7057f,60.0,25.0,0.0,35.0,0.0,True
8bf16b23b2e1747221fa9a17f084540a64ccdc6723ffbb008ad5606b92fa7872,60.0,25.0,0.0,35.0,0.0,True
8bf1c9f3606a792ff8d083072bba15677934d6b82cd3bea4c2ff8c40d34dceca,60.0,25.0,0.0,35.0,0.0,True
8bf2cc66802653b4629cc7cb4e9851203c21a70e23268bf35452da0584502fbb,60.0,25.0,0.0,35.0,0.0,True
8bf347c0a19f6a3255688d431f906678a029bc2abd476dbd8bb5e99732f9b45b,40.0,0.0,40.0,0.0,0.0,False
8bf506885c06421cdf56726c748c979478e70714f75fdff831254228a5f4bec3,40.0,0.0,40.0,0.0,0.0,False
8bf5eb8dcbd0b0f0d7676ee248c98196c7fe4e19baad5d352a691d21c6afff64,60.0,25.0,0.0,35.0,0.0,True
8bf657bcfd86151871e287ea3107b557cb90d8faff72c79eaafb4fa32dba3bd2,60.0,25.0,0.0,35.0,0.0,True
8bf82a24f38ecd59ece40de10c5a95d51498c12d76a407b317e0d4b33a35cdae,60.0,25.0,0.0,35.0,0.0,True
8bf83f72f345997246cdd12cbc63527b9df7d74b7008c3b69500828adec35368,60.0,25.0,0.0,35.0,0.0,True
8bf9b86534fc2d55d0a6389d5e7ba0c827f622d81e0ff46b1d885d0cc302b3c2,60.0,25.0,0.0,35.0,0.0,True
8bfbbfc13f7d1f9dd470b1b70b4bd55a3018953fadb1b2d548815823590d53ed,60.0,25.0,0.0,35.0,0.0,True
8bfbc7eba7c5b75c0350352a805394cfc297b86e6b6a31730ecacdf19cb310ae,40.0,0.0,40.0,0.0,0.0,False
8bfcf601e8f29c3ffacc2e1149c0e8a64aa765c525720ebb2e53f080ec0a9f44,60.0,25.0,0.0,35.0,0.0,True
8bfd9e4fe0625af6e21228cf52b431b8a5dcdbef569e0e7c8d95cc0b6e21e91e,60.0,25.0,0.0,35.0,0.0,True
8c07651030af700d48af560f05689cabb7b072b4990d17ac384ec5f3b6e7a79d,35.0,0.0,0.0,35.0,0.0,False
8c0959d9c199dccf5c50545bdfeb28321b64b76d9f87c112308150ca510354cd,60.0,25.0,0.0,35.0,0.0,True
8c0d7da00781c2fd4eaadc4bfe9ccb75781779a27f68d9248af2f5ce0c3dbdab,60.0,25.0,0.0,35.0,0.0,True
8c0fb10d86328c88f5cfdd6cb8bca3d42aa62e6e4708c884899cd7fa5eab47df,40.0,0.0,40.0,0.0,0.0,False
8c10585b9de90ea4ac6d4932db52494e0d246a5520e9002e6922a469e446f249,60.0,25.0,0.0,35.0,0.0,True
8c1179e86f61810546726455a128842bbb78dd29ddf4d362350f12a6598d3993,35.0,0.0,0.0,35.0,0.0,False
8c12a1952f94634bb108d4af09fd58cbfe21d559ad1ff0310a0ba7f478663f9f,35.0,0.0,0.0,35.0,0.0,False
8c134e8c3348127cc30f78f8ae7cc369284e5688b34791d44d14a74c9207316c,60.0,25.0,0.0,35.0,0.0,True
8c159e8906470a75790c3d021326df54f4b0f38cff3ecab2acd6c180d1571abb,60.0,25.0,0.0,35.0,0.0,True
8c185eea2ad82730ac5ff8098186ff1f9f57f965be352c20fb6800ccc1f8f554,60.0,25.0,0.0,35.0,0.0,True
8c1914c82a4f101faab80ac692ccb5f9946f41da79d4120da006af61430582fe,60.0,25.0,0.0,35.0,0.0,True
8c1c947596ab91fdc84039cacfb85e926a41c1b2b5f170cec887c7ced6ff4112,35.0,0.0,0.0,35.0,0.0,False
8c1d169d13946801c043b9347e9394d65cc4ef0f68361a22da9f4825cb1663fe,60.0,25.0,0.0,35.0,0.0,True
8c1d8d912fcf465794f9a122b6f192549c83fa4f8dabd2c5976b81860ed89c78,60.0,25.0,0.0,35.0,0.0,True
8c239b6a804396b685083d9258662c2a6dbb6c66976cce862052ae290afb5506,60.0,25.0,0.0,35.0,0.0,True
8c24582fcdf7e0cc65353eed28cbd622c477b67ac36404ea504d788e788f5832,60.0,25.0,0.0,35.0,0.0,True
8c254c76670c53c2d3629db17399270239ec8aca4bc9548b5e6323c8844a9ba2,60.0,25.0,0.0,35.0,0.0,True
8c27f70920821e9bbe96e24d5a5ca33a626401b1e4d9bd462c3060909b396e5a,60.0,25.0,0.0,35.0,0.0,True
8c2e5da8961f53e212f5fe07a48903b4f368d68f47d269998be9b46f0b16ca3f,60.0,25.0,0.0,35.0,0.0,True
8c310b07aacb82dcc04b290d2cbf955ef8b1346d521d7c3dde51eae3f774bb8e,60.0,25.0,0.0,35.0,0.0,True
8c337c161a57ff1cb8e4fecbc667ff8e0c8534721797e9799238a156d2050357,40.0,0.0,40.0,0.0,0.0,False
8c36051a9348d42e91cb4c9c5429c9d37bdba4e729c14bf635aefac232f3d686,35.0,0.0,0.0,35.0,0.0,False
8c3647d54bc0372c9e68dedd3b706581776382b3b38dd6f0b32b7359c71593fb,60.0,25.0,0.0,35.0,0.0,True
8c3c0466eae18b5336743808fdca62b0afb2821d236fdbbed95f77eec8f1ee2a,60.0,25.0,0.0,35.0,0.0,True
8c40479b890c69eef7de663aa7678c97289396db53792f3818403911185e66d1,60.0,25.0,0.0,35.0,0.0,True
8c40e7737eff4b60e7d9c07bc0af99fdb71d54e0e506fda35ce030685f008a6f,60.0,25.0,0.0,35.0,0.0,True
8c4224adda2ba5d02fafec88996ddd8f1ba3e1f98ea88c9e9bdde28cabad026c,60.0,25.0,0.0,35.0,0.0,True
8c422d80165e62d6ed252bf1a178e4bfdcec2043c4375c494af7efd4e3bc9daf,35.0,0.0,0.0,35.0,0.0,False
8c4324c9b33ecac5080d635b173559c4ff8b8e92d146449c1ff4328992806de4,40.0,0.0,40.0,0.0,0.0,False
8c4470f5a7a60dd75b266cd90679da75e4cdb2a1f6b64c94ea962aa7d0cad079,60.0,25.0,0.0,35.0,0.0,True
8c46ccb22a9f7895b83d969410e4d60cab440ce3b7f5eccc50f184a931014d87,40.0,0.0,40.0,0.0,0.0,False
8c47cf114667fa391e09e13a922a8bd57b333229b0d36b0d462e4b4b1e601ee6,60.0,25.0,0.0,35.0,0.0,True
