address,community_id
0xc2d00305de928ac0580f73ce8737272e60941396,0
0xf6b9f021ffc6691e6a512730b0fc7d4b14236349,0
0xfa5220d77c08b0be4d39371acf3cb706f84665f3,0
0x62a7db69f80183cd8678e5f91f0dddf54c2e5379,0
0x28a7add66e18a7c285002fb88f0968a0c1429a53,0
0x537ccf04450ecb4f4f7b7eed6cc3a322f2784134,0
0x5ae738a6fb7a628ee9b0a4e7903b5570f6389e3c,0
0x039b5993b501a71117f5deaf9e7399b48819cb75,0
0x443b4c76f5c1958b397319bc62818cdde40cb328,0
0x5985661a0b7c1f4b3aaa016878b781005e353ce9,0
0x280d1a4a3abc5f423e5fd70b7a584eecd03139d8,0
0xfd33ab4acded8a69079fe551c9a564671429b53e,0
0x8d655dccd971991f9f8afd6c32f8389fae550429,0
0x9386892d6c5db7c16ea2aec34d0ba38934cbc0d4,0
0xc40fd44638a3af3705704b735a6ab84904d8b4f2,0
0xea35d1a950ae330291e5209de7390bd96431fd12,0
0x405c263116ce6acdddd37c566fbe2f003df7141a,0
0x17471c57b783a303b7b9b68a1aafb44336660776,0
0xe3d2e5743007fb5d8d11c1e4471adc5f77285782,0
0x67735772449c409445a2b1405518209e2c0928da,0
0x9280a5efc0a32641400f7fb36f12737abe7996a7,0
0x61897cf60eb847f5eeda7e5bf122946d4e400723,0
0x4d40f39fc38776c8e2b7842c13df386b7162f396,0
0x651fa9f256335fc2515b4ab697feeb2185aeb77d,0
0xfc5dccce00602dc8014273fd303d4af80e4ab698,0
0x4907db23450b1a77732e8e74df089582dc398a21,0
0x542bf377785e0a93831c41657b016620e4c6d7a9,0
0xa5f62e8686f478edfb0a908860ffb55ee1c8eb7d,0
0x63ed0a07bba3fd581daadd3f4662dbf9fccc0d41,0
0x2bfe5a53cae3b30c14a51934e7bb89eb0c739670,0
0xd15c157e118361c2f97b030bd5b5ec059e754fcc,0
0xfb7d2fd111fb55097ccbf754ddc644c725bda42e,0
0x4469b314be599d216c82a2c0ed85944df6a0a091,0
0x77e7284e589049d951a538185b3b276b77dce5d2,0
0xc89be0bb8e2f87476517c44c1a14fb520cebc27a,0
0xb4f68970af1afab5389542618b5e6bc1245a532e,0
0x91d2bce85b8eac2d0abc6a8222a6df905793bf8b,0
0x0da73a54eb00058abc65f82331bfb9b6cc85e91a,0
0x456a0d3e1fcf2807ab497bfcc1af2ec149661517,0
0xd9975106bb62624100436b4040936f0ae1f2f57e,0
0xf8e66646de98826535507403e4f8b85593218670,0
0x76cf33a0e00e1a0f09e80286f53627daba1aa3e8,0
0x50afb6f0922ff253d5d35f4b17e7d9589072c0b5,0
0x9d690c4ecb102243548c2937a78de3c531060ce0,0
0xb04d395823283d38d2e5cf08029522ba0d1c0ee5,0
0x441bbeed168e8717f55a95c9302147c87a9d165c,0
0x0acf61cf282d7b8dbc2a47ae5c27cde802aa62ef,0
0x904d7f717d9c1600292909dee55f05000768ba1d,0
0xa7ffaef907efb513c1042f914851c391f0c18906,0
0xa701bd484730440c304d07de6d9613a34159f86f,0
0x29e547a92b41658359ad5b3160bad74a6e50cec0,0
0xc8688e3572c21bd42809cc115c13d03e33ddfbef,0
0xf63fbb1e99613a392a54e13267ba982eb9b344ba,0
0x85a7efc037b902dc47705e8dd56001a4cf8e7eb4,0
0xf0400e2de01842b1a4b8fb51267e45451bb75f88,0
0x62a083508fe87e6dd36c0820a046d1f89b3f67fd,0
0x1934bdb49035e3dc91d659d9e2b79d4f6dd16c18,0
0x56ae8ab2112de08ab373e4337cd2bedb62017000,0
0xd1b6c8a358d1ce55b0061afcd2b9e898ac834a30,0
0xd4b8a7275bddc6bafe575290e3a5ff405b884e1b,0
0xc1fb71c547cb2f47ce5037d66b4a573dd7ade270,0
0x6d74762f32b7467ab2cf690b71975b39ef2d191c,0
0x102610be15a8332537720f07e669ed725b7948d5,0
0x16e165691516190bd1da589e8e9793d34d3d5e8c,0
0x205f5d8b7951cd2073b3644c020983fe4b1a3a6a,0
0xa5f154497abeffdc473b1bd0f6904fbf7fa404f5,0
0xed2fa6389644d1cebbc96c2c23c5a571535f394b,0
0xc13b790450cca61404673df574e43d4aef370c80,0
0xe9779d58bc471e66a129ba861caca72aeaae1c38,0
0x81dc5e16afcdd3d902b7135edfbb7ffc82613fb6,0
0x2003100ba81803b1382dc2590f5c73793ef61dac,0
0x90e93f8505abfc35afc779d0a9d4a2930eeb7fd5,0
0x762f1f9c15684d827565f741af4edc7164b2cdee,0
0xefb12e2d2fbeb49da54ecdc6329f8b0b050f3c20,0
0xeb6a355951fd7e9ca91b5d845e4722a014d92e37,0
0x619ea4b52a720df775c3c3dec4e3e3ccb8bd3bf9,0
0xfd892a4842e37fb3b6dd7a104fe2325c81fae22b,0
0x9c7dfa023b56c32204dfcca4f5fec7138338ce4f,0
0x0df11e43231f7b123d40ecb323ecd80c99cec669,0
0x61f63f23b6633f78585a53ad9668cb78e5de72ef,0
0x42bc8d0c9ec1df1fb897a6516913625c0bd603a0,0
0x6b6282c4a9b4edef9471dc850a99626ca3ab2a3e,0
0xe7d703172048362bfeea5e6d0dd2a9505e2ae5bd,0
0x6148a0ecd2a69841178b3b608ae57ad84d38873f,0
0xcaaffd6fbc78b4f84635b267518ba3b28c61fe62,0
0xaa56f94d2e22023eb5fdfe4985f0ac422c1eda43,0
0x266a2846df85a8497333fc48037e2a7690bc3c21,0
0x28617847bb157c72e4d98a407c7fbc80031c37f2,0
0xa10ed75c27b767160d959a5cd2ee813cde5caa64,0
0x7c838ae56ad0f5ae62479b16c5096ec96a22fb42,0
0x7db8887d1440a7acae1efe45fd493a88e991ccac,0
0xef4b15121e4026326beea7e7eee7e15e6292680f,0
0x93ad5f9b82e0372208a9876740e8ed99ea52a546,0
0xffdf6059cb367ac4e830cef1889903ef247c7257,0
0xa65ddc183c942adea1d5fe70eff89b1bc5280cb8,0
0x68f9433b06878d893fa21eb413a56b36c8544a65,0
0xf99ba6b885299c01f7599bd864ca4971afab21f4,0
0x3d175936332f713903bf679aadb8daf98cc582e3,0
0x093c199eef81e160f2df2595b5842759e123f7bf,0
0x88c47da4e5638c8d47b5a1c0ee2c234e39e368a6,0
0xefed023312a1d6f932721de120abb6d649a683f6,0
0x1fa7e2131c1c83bc0816f09036c99366f9502343,0
0x2f9238fe66fd25152cd972a224b18a000320c43f,0
0xecdba871ccfe54f1abcf2c2cd5801f651102412e,0
0x272d2b1c2ecde42b8aee7069d7919d955e11303f,0
0x0c4e8e3033336a703ae822ece7723e6029354fcf,0
0x0b9a6b8bbcf2c3222fb290ff9a4c4511b541fc97,0
0xfd26860efa92759dd4c436310203e5d2d694d1ab,0
0x749aed494e0b9a9bda726e3224b371ac47897fd3,0
0x412be287cfe02625866764bd5b75aedf208cdb19,0
0x619eb02980800a09bdb23b062fad15a817984ec7,0
0xab7717f14544f9476339ee50f8d7126fd45bfe13,0
0x4c4bcbe82663d909e49a234973358a3cbfe17874,0
0x0c627e9078df96e54de0bfaef0ccd2b1ed61496c,0
0x6f6715a3068fe6d062a81812759f173fd5f7e767,0
0x5e0f763d829cb444c2cbdaf09e408e8598e6b9cd,0
0x4b048b31b382f8d96d54e1e347520e020f72fe19,0
0x4dbe94badf48efc142c2aadf40dba71195406780,0
0xa4b7629ec56e609bf6f7d0d624fc5f926087ade8,0
0x9ea386727c8e62e0f1c23cd812530dcf23fff821,0
0xea4b46777f94358769f440f672438f75e9d07b73,0
0x15c34f5400d1d335f29d85c5f6206c1c01de14c7,0
0x381c86a68c4534fee4c5ee002806ee5956ace0a7,0
0x05ba4106d04e2566c039cde8a0237012544a4ba4,0
0x585de935456b13451feb68a6223b15c651b74196,0
0x108545c2a2e45645a0a04cd20530bb003aea46df,0
0xee7a6639a76379f49d614ec8e60e7c66a7e86c14,0
0xfe4667c2de37b12a18c9cd809dcf453cefbbb449,0
0xd8458da31c9d1889a4b988c2b307d19296d1a5da,0
0x7c06655131aa8d1c40f4d85e1c728ee0234f0a21,0
0x6f90b1f07917a269b98c4d2de37a58c22d135043,0
0xce90c418af005c93e58453600ab3e89db2fb8cee,0
0x0efa3911633f2ea8f2e3d025744175a4b05301dc,0
0x6b8d0ef137d50619c4c731b34ba6a7efb56f11e3,0
0x98b83306698fdb9f699fb9085b603320c93c95af,0
0x2cc03b0540527bcaf929d84b4285ea6e468ca442,0
0x6875c198934a28290b204f38e8e546479614c338,0
0x40b5952b176eb5b2b727aa940b7d24749f6454b7,0
0x1374a45f317f956d4b098df76c6f80216751e75a,0
0x586c8f87cad18bcb443bc37b795ec1a78f2b71b7,0
0xbed96792b5c6ec435f394e74aaf674eb5ef3f86c,0
0x1b5340430644c6d86b0f6b2893cdb3f6c8ff6086,0
0x1bf8cea444820648d35861fafe9d445aa67cdd45,0
0x549f779b603a84be5a3f216a138d8f2807b8f83b,0
0x54b35f8d57bfae8d9d6c96c4e95ba4b496ee3921,0
0xbeb13375f09d5b89f36a984ceba5487077a91164,0
0xcc8c0821645271be7658315b010152e6ae878e81,0
0x15f6afe32e9ba9613d10f49830bc09218cf85cbf,0
0x23a8dc651e3d3527c856d79e58177ed68f6be43a,0
0x67b70d3d0258ce1dc9d6771f365bc8a15b2391bd,0
0x18b0d30be2dc3f3676ec711a2ab71df7e3af4e78,0
0x8f4043dfbc9033991ccca085008bc5423500ed15,0
0xf5b50e23c61f8f3e1d0faf37146d5ee1cb8486c6,0
0x28888203f6c559e4aec646689e463ca704738f5c,0
0xb600fa55fc15c1a52a41049c58671ae84d30d3bd,0
0x2b713d37afa2ea8eaf47a85bda507b121b046f44,0
0x0cc6d85a10369a79876005688314c35c3cd7d9fc,0
0x7bd62682bcc719a2f4f77306fdf07e007e2b7187,0
0xef149db3c4e1ff88f9f73a3e0b6c0ac2ddc08c30,0
0xc2dbd61bfd9ee63d6ba214ac33601bb8bf6c0921,0
